KurumaInfo
"['136521', '16', 'ｱｳﾃﾞｨ', '4', 'ｱｳﾃﾞｨ A6 ｱﾊﾞﾝﾄ 2800 DOHC', '17082', '0502 0504 0602 0604', 'DBA-4GCHVS', '1202', '1504', 'CHV(6CYL)', '2800']"
"['', '']"
"['122591', '5', 'ﾎﾝﾀﾞ', '47', 'ﾗｲﾌ 660', '15197', '0017', 'DBA-JB5', '0610', '0811', 'P07A', '660']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['141062', '4', 'ﾏﾂﾀﾞ', '58', 'CX-5 2500 DOHC', '17647', '0001 0002', 'DBA-KE5AW', '1310', '1501', 'PY-VPS', '2500']"
['']
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['126750', '8', 'ｽｽﾞｷ', '16', 'ﾜｺﾞﾝR 660 DOHC', '15659', '0010', 'DBA-MH22S', '0705', '0809', 'K6A', '660']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['137956', '2', '日産', '93', 'ﾉｰﾄ 1200 DOHC', '17338', '0003', 'DBA-E12', '1209', '1507', 'HR12DE', '1200']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['123198', '1', 'ﾄﾖﾀ', '130', 'ｶﾛｰﾗ ﾌｨｰﾙﾀﾞｰ 1500 DOHC', '15421', '0013-0024 0028-0030 0034-0036 0040-0042', 'DBA-NZE141G', '0609', '1205', '1NZFE', '1500']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['100053', '8', 'ｽｽﾞｷ', '20', 'Kei 660 ﾀｰﾎﾞ', '9223', '0227', 'GF-HN11S', '0012', '0104', 'F6AT', '660']"
"['116439', '2', '日産', '28', 'ﾏｰﾁ 1500 DOHC', '15096', '0001-0004', 'DBA-YK12', '0508', '0706', 'HR15DE', '1500']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['133840', '1', 'ﾄﾖﾀ', '26', 'ﾊｲｴｰｽ 3000 ﾊﾞﾝ ﾛﾝｸﾞ ﾀｰﾎﾞ', '16606', '0049-0064 0089-0096', 'LDF-KDH206K', '1007', '1711', '1KDFTV', '3000']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['134484', '6', 'ﾀﾞｲﾊﾂ', '15', 'ﾑｰﾌﾞ 660 DOHC', '16710', '0002 0008', 'DBA-LA100S', '1012', '1212', 'KFVE', '660']"
"['113112', '8', 'ｽｽﾞｷ', '16', 'ﾜｺﾞﾝR 660 DOHC', '11944', '0008', 'UA-MH21S', '0309', '0404', 'K6A', '660']"
"['116439', '2', '日産', '28', 'ﾏｰﾁ 1500 DOHC', '15096', '0001-0004', 'DBA-YK12', '0508', '0706', 'HR15DE', '1500']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['116439', '2', '日産', '28', 'ﾏｰﾁ 1500 DOHC', '15096', '0001-0004', 'DBA-YK12', '0508', '0706', 'HR15DE', '1500']"
"['', '']"
"['116439', '2', '日産', '28', 'ﾏｰﾁ 1500 DOHC', '15096', '0001-0004', 'DBA-YK12', '0508', '0706', 'HR15DE', '1500']"
"['116439', '2', '日産', '28', 'ﾏｰﾁ 1500 DOHC', '15096', '0001-0004', 'DBA-YK12', '0508', '0706', 'HR15DE', '1500']"
"['', '']"
"['116439', '2', '日産', '28', 'ﾏｰﾁ 1500 DOHC', '15096', '0001-0004', 'DBA-YK12', '0508', '0706', 'HR15DE', '1500']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['116439', '2', '日産', '28', 'ﾏｰﾁ 1500 DOHC', '15096', '0001-0004', 'DBA-YK12', '0508', '0706', 'HR15DE', '1500']"
"['126004', '8', 'ｽｽﾞｷ', '11', 'ｷｬﾘｰ 660 ﾄﾗｯｸ DOHC', '15199', '0604', 'EBD-DA65T', '0601', '1005', 'K6A', '660']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['136849', '19', 'BMW', '8', 'BMW 116i 1600 HTB DOHC', '16995', '0001 0002', 'DBA-1A16', '1109', '1508', 'N13B16A', '1600']"
"['116439', '2', '日産', '28', 'ﾏｰﾁ 1500 DOHC', '15096', '0001-0004', 'DBA-YK12', '0508', '0706', 'HR15DE', '1500']"
"['', '']"
"['136183', '5', 'ﾎﾝﾀﾞ', '73', 'ﾌﾘｰﾄﾞ ﾊｲﾌﾞﾘｯﾄﾞ 1500', '17007', '0002 0005 0007-0010', 'DAA-GP3', '1110', '1404', 'LEA', '1500']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['126792', '6', 'ﾀﾞｲﾊﾂ', '34', 'ﾀﾝﾄ ｶｽﾀﾑ 660 DOHC', '16010', '0011 0018 0027', 'DBA-L375S', '0712', '1010', 'KFVE', '660']"
['']
['']
['']
"['', '']"
"['', '']"
"['102277', '8', 'ｽｽﾞｷ', '22', 'ｴﾌﾞﾘｨ ﾜｺﾞﾝ 660 DOHC ﾀｰﾎﾞ', '11080', '0032', 'GH-DA62W', '0109', '0508', 'K6AT', '660']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['103955', '6', 'ﾀﾞｲﾊﾂ', '10', 'ﾊｲｾﾞｯﾄ ｶｰｺﾞ 660 ﾊﾞﾝ', '11220', '0036', 'TE-S200V', '0201', '0305', 'EFSE', '660']"
"['', '']"
"['', '']"
"['140318', '1', 'ﾄﾖﾀ', '26', 'ﾊｲｴｰｽ 3000 ﾊﾞﾝ ﾛﾝｸﾞ ﾀｰﾎﾞ', '16605', '0325-0327 0329 0333 0335 0337', 'QDF-KDH201V', '1205', '1711', '1KDFTV', '3000']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['141966', '6', 'ﾀﾞｲﾊﾂ', '10', 'ﾊｲｾﾞｯﾄ 660 DOHC ﾄﾗｯｸ', '17818', '0013-0020', 'EBD-S500P', '1407', '1805', 'KFVE', '660']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
"['', '']"
