,parKurumaNo,parHinban,ParamList,KurumaInfo,parType,parHMCount,parJunsei,parMakerNo,parHinmokuNos,parMakerNos,parSyadaiNo,CallHinban
804,149834 ,"['', '']","['', '']","['', '']",,24 ,,,"['9830', '9840', '9830', '9840', '9830', '9840', '9830', '9840', '9830', '9840', '9830', '9840', '9830', '9840', '9830', '9840', '9830', '9840', '9830', '9840', '9830', '9840', '9830', '9840 ']","['0010', '0010', '0020', '0020', '0030', '0030', '0040', '0040', '0050', '0050', '0060', '0060', '0070', '0070', '0080', '0080', '0090', '0090', '0100', '0100', '0110', '0110', '0120', '0120 ']",0,
805,143251 ,"['', '']","['', '']","['', '']",,24 ,,,"['9830', '9840', '9830', '9840', '9830', '9840', '9830', '9840', '9830', '9840', '9830', '9840', '9830', '9840', '9830', '9840', '9830', '9840', '9830', '9840', '9830', '9840', '9830', '9840 ']","['0010', '0010', '0020', '0020', '0030', '0030', '0040', '0040', '0050', '0050', '0060', '0060', '0070', '0070', '0080', '0080', '0090', '0090', '0100', '0100', '0110', '0110', '0120', '0120 ']",0,
806,144831 ,"['', '']","['', '']","['', '']",,24 ,,,"['9830', '9840', '9830', '9840', '9830', '9840', '9830', '9840', '9830', '9840', '9830', '9840', '9830', '9840', '9830', '9840', '9830', '9840', '9830', '9840', '9830', '9840', '9830', '9840 ']","['0010', '0010', '0020', '0020', '0030', '0030', '0040', '0040', '0050', '0050', '0060', '0060', '0070', '0070', '0080', '0080', '0090', '0090', '0100', '0100', '0110', '0110', '0120', '0120 ']",0,
807,144830 ,"['', '']","['', '']","['', '']",,24 ,,,"['9830', '9840', '9830', '9840', '9830', '9840', '9830', '9840', '9830', '9840', '9830', '9840', '9830', '9840', '9830', '9840', '9830', '9840', '9830', '9840', '9830', '9840', '9830', '9840 ']","['0010', '0010', '0020', '0020', '0030', '0030', '0040', '0040', '0050', '0050', '0060', '0060', '0070', '0070', '0080', '0080', '0090', '0090', '0100', '0100', '0110', '0110', '0120', '0120 ']",0,
808,144829 ,"['', '']","['', '']","['', '']",,24 ,,,"['9830', '9840', '9830', '9840', '9830', '9840', '9830', '9840', '9830', '9840', '9830', '9840', '9830', '9840', '9830', '9840', '9830', '9840', '9830', '9840', '9830', '9840', '9830', '9840 ']","['0010', '0010', '0020', '0020', '0030', '0030', '0040', '0040', '0050', '0050', '0060', '0060', '0070', '0070', '0080', '0080', '0090', '0090', '0100', '0100', '0110', '0110', '0120', '0120 ']",0,
809,144828 ,"['', '']","['', '']","['', '']",,24 ,,,"['9830', '9840', '9830', '9840', '9830', '9840', '9830', '9840', '9830', '9840', '9830', '9840', '9830', '9840', '9830', '9840', '9830', '9840', '9830', '9840', '9830', '9840', '9830', '9840 ']","['0010', '0010', '0020', '0020', '0030', '0030', '0040', '0040', '0050', '0050', '0060', '0060', '0070', '0070', '0080', '0080', '0090', '0090', '0100', '0100', '0110', '0110', '0120', '0120 ']",0,
810,138209 ,"['', '']","['', '']","['', '']",,24 ,,,"['9830', '9840', '9830', '9840', '9830', '9840', '9830', '9840', '9830', '9840', '9830', '9840', '9830', '9840', '9830', '9840', '9830', '9840', '9830', '9840', '9830', '9840', '9830', '9840 ']","['0010', '0010', '0020', '0020', '0030', '0030', '0040', '0040', '0050', '0050', '0060', '0060', '0070', '0070', '0080', '0080', '0090', '0090', '0100', '0100', '0110', '0110', '0120', '0120 ']",0,
811,128614 ,"['', '']","['', '']","['', '']",,24 ,,,"['9830', '9840', '9830', '9840', '9830', '9840', '9830', '9840', '9830', '9840', '9830', '9840', '9830', '9840', '9830', '9840', '9830', '9840', '9830', '9840', '9830', '9840', '9830', '9840 ']","['0010', '0010', '0020', '0020', '0030', '0030', '0040', '0040', '0050', '0050', '0060', '0060', '0070', '0070', '0080', '0080', '0090', '0090', '0100', '0100', '0110', '0110', '0120', '0120 ']",0,
812,138243 ,"['', '']","['', '']","['', '']",,24 ,,,"['9830', '9840', '9830', '9840', '9830', '9840', '9830', '9840', '9830', '9840', '9830', '9840', '9830', '9840', '9830', '9840', '9830', '9840', '9830', '9840', '9830', '9840', '9830', '9840 ']","['0010', '0010', '0020', '0020', '0030', '0030', '0040', '0040', '0050', '0050', '0060', '0060', '0070', '0070', '0080', '0080', '0090', '0090', '0100', '0100', '0110', '0110', '0120', '0120 ']",0,
813,134912 ,"['', '']","['', '']","['', '']",,24 ,,,"['9830', '9840', '9830', '9840', '9830', '9840', '9830', '9840', '9830', '9840', '9830', '9840', '9830', '9840', '9830', '9840', '9830', '9840', '9830', '9840', '9830', '9840', '9830', '9840 ']","['0010', '0010', '0020', '0020', '0030', '0030', '0040', '0040', '0050', '0050', '0060', '0060', '0070', '0070', '0080', '0080', '0090', '0090', '0100', '0100', '0110', '0110', '0120', '0120 ']",0,
814,138212 ,"['', '']","['', '']","['', '']",,24 ,,,"['9830', '9840', '9830', '9840', '9830', '9840', '9830', '9840', '9830', '9840', '9830', '9840', '9830', '9840', '9830', '9840', '9830', '9840', '9830', '9840', '9830', '9840', '9830', '9840 ']","['0010', '0010', '0020', '0020', '0030', '0030', '0040', '0040', '0050', '0050', '0060', '0060', '0070', '0070', '0080', '0080', '0090', '0090', '0100', '0100', '0110', '0110', '0120', '0120 ']",0,
815,128322 ,"['', '']","['', '']","['', '']",,24 ,,,"['9830', '9840', '9830', '9840', '9830', '9840', '9830', '9840', '9830', '9840', '9830', '9840', '9830', '9840', '9830', '9840', '9830', '9840', '9830', '9840', '9830', '9840', '9830', '9840 ']","['0010', '0010', '0020', '0020', '0030', '0030', '0040', '0040', '0050', '0050', '0060', '0060', '0070', '0070', '0080', '0080', '0090', '0090', '0100', '0100', '0110', '0110', '0120', '0120 ']",0,
816,138242 ,"['', '']","['', '']","['', '']",,24 ,,,"['9830', '9840', '9830', '9840', '9830', '9840', '9830', '9840', '9830', '9840', '9830', '9840', '9830', '9840', '9830', '9840', '9830', '9840', '9830', '9840', '9830', '9840', '9830', '9840 ']","['0010', '0010', '0020', '0020', '0030', '0030', '0040', '0040', '0050', '0050', '0060', '0060', '0070', '0070', '0080', '0080', '0090', '0090', '0100', '0100', '0110', '0110', '0120', '0120 ']",0,
817,128320 ,"['', '']","['', '']","['', '']",,24 ,,,"['9830', '9840', '9830', '9840', '9830', '9840', '9830', '9840', '9830', '9840', '9830', '9840', '9830', '9840', '9830', '9840', '9830', '9840', '9830', '9840', '9830', '9840', '9830', '9840 ']","['0010', '0010', '0020', '0020', '0030', '0030', '0040', '0040', '0050', '0050', '0060', '0060', '0070', '0070', '0080', '0080', '0090', '0090', '0100', '0100', '0110', '0110', '0120', '0120 ']",0,
818,138213 ,"['', '']","['', '']","['', '']",,24 ,,,"['9830', '9840', '9830', '9840', '9830', '9840', '9830', '9840', '9830', '9840', '9830', '9840', '9830', '9840', '9830', '9840', '9830', '9840', '9830', '9840', '9830', '9840', '9830', '9840 ']","['0010', '0010', '0020', '0020', '0030', '0030', '0040', '0040', '0050', '0050', '0060', '0060', '0070', '0070', '0080', '0080', '0090', '0090', '0100', '0100', '0110', '0110', '0120', '0120 ']",0,
819,128615 ,"['', '']","['', '']","['', '']",,24 ,,,"['9830', '9840', '9830', '9840', '9830', '9840', '9830', '9840', '9830', '9840', '9830', '9840', '9830', '9840', '9830', '9840', '9830', '9840', '9830', '9840', '9830', '9840', '9830', '9840 ']","['0010', '0010', '0020', '0020', '0030', '0030', '0040', '0040', '0050', '0050', '0060', '0060', '0070', '0070', '0080', '0080', '0090', '0090', '0100', '0100', '0110', '0110', '0120', '0120 ']",0,
820,,"['', '']","['', '', 'S321V', ' ']","['128615', '6', 'ﾀﾞｲﾊﾂ', '10', 'ﾊｲｾﾞｯﾄ ｶｰｺﾞ 660 DOHC', '15983', '0005-0008 0067-0070', 'EBD-S321V', '0712', '1012', 'KFVE', '660']",,,,,"['', '']","['', '']",,
821,,"['', '']","['16806', '0004', '', ' ']","['134874', '1', 'ﾄﾖﾀ', '153', 'ﾌﾟﾘｳｽ ｱﾙﾌｧ 1800 ﾊｲﾌﾞﾘｯﾄ', '16806', '0001-0008', 'DAA-ZVW41W', '1105', '1411', '2ZRFXE', '1800']",,,,,"['', '']","['', '']",,
822,,['5340178A01 '],"['', '']","['', '']",,,0 ,0,"['', '']","['', '']",,
823,,['5340178A01 '],"['', '']","['', '']",,,,,"['', '']","['', '']",,5340178A01
824,,['47201-B2010 '],"['', '']","['', '']",,,0 ,0,"['', '']","['', '']",,
825,,['90049-22187 '],"['', '']","['', '']",,,0 ,0,"['', '']","['', '']",,
826,,['J6100 '],"['', '']","['', '']",,,0 ,0,"['', '']","['', '']",,
827,,['J6100 '],"['', '']","['', '']",,,0 ,0,"['', '']","['', '']",,
828,,['J6100 '],"['', '']","['', '']",,,0 ,0,"['', '']","['', '']",,
829,106060 ,"['', '']","['', '']","['', '']",,88 ,,,"['1020', '1021', '1022', '1060', '1061', '1062', '1100', '1140', '1101', '1141', '1102', '1142', '1020', '1021', '1023', '1025', '1022', '1024', '1026', '1300', '1301', '1340', '1341', '1302', '1342', '1303', '1060', '1061', '1062', '1120', '1121', '1472', '1473', '1100', '1140', '1101', '1141', '1102', '1142', '1180', '1181', '1182', '1120', '1121', '1380', '1420', '1381', '1421', '1382', '1422', '1500', '1501', '1502', '1503', '1504', '1520', '1525', '1460', '1461', '1462', '1465', '1464', '1466', '1467', '1491', '1492', '1600', '1620', '1480', '1481', '3320', '3321', '3322', '1472', '1473', '1470', '1471', '1423', '1424', '1020', '1021', '1022', '1060', '1061', '1062', '1060', '1061', '1062 ']","['3200', '3200', '3200', '3200', '3200', '3200', '3200', '3200', '3200', '3200', '3200', '3200', '2260', '2260', '2260', '2260', '2260', '2260', '2260', '2260', '2260', '2260', '2260', '2260', '2260', '2260', '2260', '2260', '2260', '2260', '2260', '2260', '2260', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4280', '4060', '4060', '4060', '4060', '4060', '4060', '1040', '1040', '1040 ']",0,
830,,"['', '']","['11672', '0020', '', ' ']","['106060', '6', 'ﾀﾞｲﾊﾂ', '15', 'ﾑｰﾌﾞ ｶｽﾀﾑ 660 DOHC', '11672', '0020', 'UA-L150S', '0210', '0309', 'EFVE', '660']",,,,,"['', '']","['', '']",,
831,,['1K0418300A '],"['', '']","['', '']",,,,,"['', '']","['', '']",,1K0418300A
832,,['SB6612 '],"['', '']","['', '']",,,,,"['', '']","['', '']",,SB6612
833,,['RN101 '],"['', '']","['', '']",,,0 ,0,"['', '']","['', '']",,
834,,['RN101 '],"['', '']","['', '']", ,,,,"['', '']","['', '']",,RN101
835,,['TRH413 '],"['', '']","['', '']",,,,,"['', '']","['', '']",,TRH413
836,,['VTW550 '],"['', '']","['', '']",,,,,"['', '']","['', '']",,VTW550
837,,['S852211070 '],"['', '']","['', '']",,,0 ,0,"['', '']","['', '']",,
838,,['S852211070 '],"['', '']","['', '']",,,,,"['', '']","['', '']",,S852211070
839,,['MD325440 '],"['', '']","['', '']",,,0 ,0,"['', '']","['', '']",,
840,,['MD325440 '],"['', '']","['', '']",,,,,"['', '']","['', '']",,MD325440
841,,['R206-18-300E '],"['', '']","['', '']",,,0 ,0,"['', '']","['', '']",,
842,,['R201-18-300E '],"['', '']","['', '']",,,0 ,0,"['', '']","['', '']",,
843,,['R201-18-300C '],"['', '']","['', '']",,,0 ,0,"['', '']","['', '']",,
844,,['R201-18-300B '],"['', '']","['', '']",,,0 ,0,"['', '']","['', '']",,
845,81779 ,"['', '']","['', '']","['', '']",,2 ,,,"['6300', '6320 ']","['1040', '1040 ']",0,
846,81778 ,"['', '']","['', '']","['', '']",,2 ,,,"['6300', '6320 ']","['1040', '1040 ']",0,
847,81777 ,"['', '']","['', '']","['', '']",,2 ,,,"['6300', '6320 ']","['1040', '1040 ']",0,
848,71471 ,"['', '']","['', '']","['', '']",,2 ,,,"['6300', '6320 ']","['1040', '1040 ']",0,
849,71470 ,"['', '']","['', '']","['', '']",,2 ,,,"['6300', '6320 ']","['1040', '1040 ']",0,
850,71469 ,"['', '']","['', '']","['', '']",,2 ,,,"['6300', '6320 ']","['1040', '1040 ']",0,
851,71468 ,"['', '']","['', '']","['', '']",,2 ,,,"['6300', '6320 ']","['1040', '1040 ']",0,
852,71463 ,"['', '']","['', '']","['', '']",,2 ,,,"['6300', '6320 ']","['1040', '1040 ']",0,
853,71462 ,"['', '']","['', '']","['', '']",,2 ,,,"['6300', '6320 ']","['1040', '1040 ']",0,
854,71457 ,"['', '']","['', '']","['', '']",,2 ,,,"['6300', '6320 ']","['1040', '1040 ']",0,
855,41763 ,"['', '']","['', '']","['', '']",,2 ,,,"['6300', '6320 ']","['1040', '1040 ']",0,
856,41762 ,"['', '']","['', '']","['', '']",,2 ,,,"['6300', '6320 ']","['1040', '1040 ']",0,
857,41761 ,"['', '']","['', '']","['', '']",,2 ,,,"['6300', '6320 ']","['1040', '1040 ']",0,
858,41760 ,"['', '']","['', '']","['', '']",,2 ,,,"['6300', '6320 ']","['1040', '1040 ']",0,
859,41759 ,"['', '']","['', '']","['', '']",,2 ,,,"['6300', '6320 ']","['1040', '1040 ']",0,
860,41758 ,"['', '']","['', '']","['', '']",,2 ,,,"['6300', '6320 ']","['1040', '1040 ']",0,
861,41757 ,"['', '']","['', '']","['', '']",,2 ,,,"['6300', '6320 ']","['1040', '1040 ']",0,
862,41756 ,"['', '']","['', '']","['', '']",,2 ,,,"['6300', '6320 ']","['1040', '1040 ']",0,
863,41755 ,"['', '']","['', '']","['', '']",,2 ,,,"['6300', '6320 ']","['1040', '1040 ']",0,
864,41754 ,"['', '']","['', '']","['', '']",,2 ,,,"['6300', '6320 ']","['1040', '1040 ']",0,
865,32976 ,"['', '']","['', '']","['', '']",,2 ,,,"['6300', '6320 ']","['1040', '1040 ']",0,
866,32975 ,"['', '']","['', '']","['', '']",,2 ,,,"['6300', '6320 ']","['1040', '1040 ']",0,
867,32974 ,"['', '']","['', '']","['', '']",,2 ,,,"['6300', '6320 ']","['1040', '1040 ']",0,
868,32973 ,"['', '']","['', '']","['', '']",,2 ,,,"['6300', '6320 ']","['1040', '1040 ']",0,
869,32972 ,"['', '']","['', '']","['', '']",,2 ,,,"['6300', '6320 ']","['1040', '1040 ']",0,
870,32971 ,"['', '']","['', '']","['', '']",,2 ,,,"['6300', '6320 ']","['1040', '1040 ']",0,
871,32970 ,"['', '']","['', '']","['', '']",,2 ,,,"['6300', '6320 ']","['1040', '1040 ']",0,
872,32969 ,"['', '']","['', '']","['', '']",,2 ,,,"['6300', '6320 ']","['1040', '1040 ']",0,
873,32968 ,"['', '']","['', '']","['', '']",,2 ,,,"['6300', '6320 ']","['1040', '1040 ']",0,
874,32967 ,"['', '']","['', '']","['', '']",,2 ,,,"['6300', '6320 ']","['1040', '1040 ']",0,
875,24468 ,"['', '']","['', '']","['', '']",,2 ,,,"['6300', '6320 ']","['1040', '1040 ']",0,
876,24467 ,"['', '']","['', '']","['', '']",,2 ,,,"['6300', '6320 ']","['1040', '1040 ']",0,
877,24466 ,"['', '']","['', '']","['', '']",,2 ,,,"['6300', '6320 ']","['1040', '1040 ']",0,
878,24465 ,"['', '']","['', '']","['', '']",,2 ,,,"['6300', '6320 ']","['1040', '1040 ']",0,
879,24464 ,"['', '']","['', '']","['', '']",,2 ,,,"['6300', '6320 ']","['1040', '1040 ']",0,
880,24463 ,"['', '']","['', '']","['', '']",,2 ,,,"['6300', '6320 ']","['1040', '1040 ']",0,
881,24462 ,"['', '']","['', '']","['', '']",,2 ,,,"['6300', '6320 ']","['1040', '1040 ']",0,
882,24461 ,"['', '']","['', '']","['', '']",,2 ,,,"['6300', '6320 ']","['1040', '1040 ']",0,
883,24460 ,"['', '']","['', '']","['', '']",,2 ,,,"['6300', '6320 ']","['1040', '1040 ']",0,
884,24459 ,"['', '']","['', '']","['', '']",,2 ,,,"['6300', '6320 ']","['1040', '1040 ']",0,
885,24458 ,"['', '']","['', '']","['', '']",,2 ,,,"['6300', '6320 ']","['1040', '1040 ']",0,
886,24457 ,"['', '']","['', '']","['', '']",,2 ,,,"['6300', '6320 ']","['1040', '1040 ']",0,
887,24456 ,"['', '']","['', '']","['', '']",,2 ,,,"['6300', '6320 ']","['1040', '1040 ']",0,
888,24455 ,"['', '']","['', '']","['', '']",,2 ,,,"['6300', '6320 ']","['1040', '1040 ']",0,
889,,['A27 '],"['', '']","['', '']",,,,,"['', '']","['', '']",,A27
890,,"['', '']","['', '', 'SD29T', ' ']","['24455', '4', 'ﾏﾂﾀﾞ', '8', 'ﾌﾞﾛｰﾆｨ2200DSL', '4956', '0001 0003', 'N-SD29T', '8401', '8607', 'R2', '2200']",,,,,"['', '']","['', '']",,
891,,['A27 '],"['', '']","['', '']",,,,,"['', '']","['', '']",,A27
892,,['12290-5R0-004 '],"['', '']","['', '']",,,0 ,0,"['', '']","['', '']",,
893,,['WK503 '],"['', '']","['', '']",,,0 ,0,"['', '']","['', '']",,
894,,['WK503 '],"['', '']","['', '']", ,,,,"['', '']","['', '']",,WK503
895,,['T10 '],"['', '']","['', '']",,,,,"['', '']","['', '']",,T10
896,,['H3A '],"['', '']","['', '']",,,,,"['', '']","['', '']",,H3A
897,,['T10 '],"['', '']","['', '']",,,0 ,0,"['', '']","['', '']",,
898,,['T16 '],"['', '']","['', '']",,,0 ,0,"['', '']","['', '']",,
899,,['T16 '],"['', '']","['', '']",,,0 ,0,"['', '']","['', '']",,
900,,['S25W '],"['', '']","['', '']",,,0 ,0,"['', '']","['', '']",,
901,,['T10 '],"['', '']","['', '']",,,0 ,0,"['', '']","['', '']",,
902,,['T16 '],"['', '']","['', '']",,,0 ,0,"['', '']","['', '']",,
903,,['T10 '],"['', '']","['', '']",,,0 ,0,"['', '']","['', '']",,
904,,['S25U '],"['', '']","['', '']",,,0 ,0,"['', '']","['', '']",,
905,,['H3A '],"['', '']","['', '']",,,0 ,0,"['', '']","['', '']",,
906,,['H4 '],"['', '']","['', '']",,,0 ,0,"['', '']","['', '']",,
907,,['T10 '],"['', '']","['', '']",,,0 ,0,"['', '']","['', '']",,
908,86246 ,"['', '']","['', '']","['', '']",,16 ,,,"['6782', '6783', '6784', '6785', '6786', '6787', '6788', '6789', '6790', '6791', '6792', '6793', '6794', '6795', '6796', '6797 ']","['0120', '0120', '0120', '0120', '0120', '0120', '0120', '0120', '0120', '0120', '0120', '0120', '0120', '0120', '0120', '0120 ']",0,
909,86246 ,"['', '']","['', '']","['', '']",,100 ,,,"['6790', '6791', '6792', '6793', '6794', '6795', '6796', '6797', '6780', '6781', '6782', '6783', '6784', '6785', '6786', '6787', '6788', '6789', '6790', '6791', '6792', '6793', '6794', '6795', '6796', '6797', '6780', '6781', '6782', '6783', '6784', '6785', '6786', '6787', '6788', '6789', '6790', '6791', '6792', '6793', '6794', '6795', '6796', '6797', '6780', '6781', '6782', '6783', '6784', '6785', '6786', '6787', '6788', '6789', '6790', '6791', '6792', '6793', '6794', '6795', '6796', '6797', '6780', '6781', '6782', '6783', '6784', '6785', '6786', '6787', '6788', '6789', '6790', '6791', '6792', '6793', '6794', '6795', '6796', '6797', '6780', '6781', '6782', '6783', '6784', '6785', '6786', '6787', '6788', '6789', '6790', '6791', '6792', '6793', '6794', '6795', '6796', '6797', '6780', '6781 ']","['0060', '0060', '0060', '0060', '0060', '0060', '0060', '0060', '0070', '0070', '0070', '0070', '0070', '0070', '0070', '0070', '0070', '0070', '0070', '0070', '0070', '0070', '0070', '0070', '0070', '0070', '0080', '0080', '0080', '0080', '0080', '0080', '0080', '0080', '0080', '0080', '0080', '0080', '0080', '0080', '0080', '0080', '0080', '0080', '0090', '0090', '0090', '0090', '0090', '0090', '0090', '0090', '0090', '0090', '0090', '0090', '0090', '0090', '0090', '0090', '0090', '0090', '0100', '0100', '0100', '0100', '0100', '0100', '0100', '0100', '0100', '0100', '0100', '0100', '0100', '0100', '0100', '0100', '0100', '0100', '0110', '0110', '0110', '0110', '0110', '0110', '0110', '0110', '0110', '0110', '0110', '0110', '0110', '0110', '0110', '0110', '0110', '0110', '0120', '0120 ']",0,
