子ユーザ,月日,時刻,入力値,parHinban,parKurumaNo,ParamList,KurumaInfo,parHMCount,parType,parJunsei,parHinmokuNos,parMakerNo,parMakerNos,parSyadaiNo,CallHinban,date
221002,2021-11-09,15:02:14,,,142311 ,"['', '']","['', '']",23 ,,,"['1020', '1020', '1020', '1021', '1021', '1021', '1023', '1025', '1022', '1022', '1022', '1024', '1026', '1680', '2120', '2121', '2122', '2123', '2125', '2124', '2140', '2141', '2142 ']",,"['3200', '2260', '4060', '3200', '2260', '4060', '2260', '2260', '3200', '2260', '4060', '2260', '2260', '2300', '2280', '2280', '2280', '2280', '2280', '2280', '2280', '2280', '2280 ']",0,,2021-11-09 15:02:14
221002,2021-11-09,15:02:14,,,147468 ,"['', '']","['', '']",23 ,,,"['1020', '1020', '1020', '1021', '1021', '1021', '1023', '1025', '1022', '1022', '1022', '1024', '1026', '1680', '2120', '2121', '2122', '2123', '2125', '2124', '2140', '2141', '2142 ']",,"['3200', '2260', '4060', '3200', '2260', '4060', '2260', '2260', '3200', '2260', '4060', '2260', '2260', '2300', '2280', '2280', '2280', '2280', '2280', '2280', '2280', '2280', '2280 ']",0,,2021-11-09 15:02:14
221002,2021-11-09,15:02:14,,,145539 ,"['', '']","['', '']",23 ,,,"['1020', '1020', '1020', '1021', '1021', '1021', '1023', '1025', '1022', '1022', '1022', '1024', '1026', '1680', '2120', '2121', '2122', '2123', '2125', '2124', '2140', '2141', '2142 ']",,"['3200', '2260', '4060', '3200', '2260', '4060', '2260', '2260', '3200', '2260', '4060', '2260', '2260', '2300', '2280', '2280', '2280', '2280', '2280', '2280', '2280', '2280', '2280 ']",0,,2021-11-09 15:02:14
221002,2021-11-09,15:02:14,,,145540 ,"['', '']","['', '']",23 ,,,"['1020', '1020', '1020', '1021', '1021', '1021', '1023', '1025', '1022', '1022', '1022', '1024', '1026', '1680', '2120', '2121', '2122', '2123', '2125', '2124', '2140', '2141', '2142 ']",,"['3200', '2260', '4060', '3200', '2260', '4060', '2260', '2260', '3200', '2260', '4060', '2260', '2260', '2300', '2280', '2280', '2280', '2280', '2280', '2280', '2280', '2280', '2280 ']",0,,2021-11-09 15:02:14
221002,2021-11-09,15:02:14,,,147470 ,"['', '']","['', '']",23 ,,,"['1020', '1020', '1020', '1021', '1021', '1021', '1023', '1025', '1022', '1022', '1022', '1024', '1026', '1680', '2120', '2121', '2122', '2123', '2125', '2124', '2140', '2141', '2142 ']",,"['3200', '2260', '4060', '3200', '2260', '4060', '2260', '2260', '3200', '2260', '4060', '2260', '2260', '2300', '2280', '2280', '2280', '2280', '2280', '2280', '2280', '2280', '2280 ']",0,,2021-11-09 15:02:14
221002,2021-11-09,15:02:14,,,145537 ,"['', '']","['', '']",23 ,,,"['1020', '1020', '1020', '1021', '1021', '1021', '1023', '1025', '1022', '1022', '1022', '1024', '1026', '1680', '2120', '2121', '2122', '2123', '2125', '2124', '2140', '2141', '2142 ']",,"['3200', '2260', '4060', '3200', '2260', '4060', '2260', '2260', '3200', '2260', '4060', '2260', '2260', '2300', '2280', '2280', '2280', '2280', '2280', '2280', '2280', '2280', '2280 ']",0,,2021-11-09 15:02:14
221002,2021-11-09,15:02:14,,,151731 ,"['', '']","['', '']",23 ,,,"['1020', '1020', '1020', '1021', '1021', '1021', '1023', '1025', '1022', '1022', '1022', '1024', '1026', '1680', '2120', '2121', '2122', '2123', '2125', '2124', '2140', '2141', '2142 ']",,"['3200', '2260', '4060', '3200', '2260', '4060', '2260', '2260', '3200', '2260', '4060', '2260', '2260', '2300', '2280', '2280', '2280', '2280', '2280', '2280', '2280', '2280', '2280 ']",0,,2021-11-09 15:02:14
221002,2021-11-09,15:02:14,,,150486 ,"['', '']","['', '']",23 ,,,"['1020', '1020', '1020', '1021', '1021', '1021', '1023', '1025', '1022', '1022', '1022', '1024', '1026', '1680', '2120', '2121', '2122', '2123', '2125', '2124', '2140', '2141', '2142 ']",,"['3200', '2260', '4060', '3200', '2260', '4060', '2260', '2260', '3200', '2260', '4060', '2260', '2260', '2300', '2280', '2280', '2280', '2280', '2280', '2280', '2280', '2280', '2280 ']",0,,2021-11-09 15:02:14
221002,2021-11-09,15:02:14,,,150484 ,"['', '']","['', '']",23 ,,,"['1020', '1020', '1020', '1021', '1021', '1021', '1023', '1025', '1022', '1022', '1022', '1024', '1026', '1680', '2120', '2121', '2122', '2123', '2125', '2124', '2140', '2141', '2142 ']",,"['3200', '2260', '4060', '3200', '2260', '4060', '2260', '2260', '3200', '2260', '4060', '2260', '2260', '2300', '2280', '2280', '2280', '2280', '2280', '2280', '2280', '2280', '2280 ']",0,,2021-11-09 15:02:14
221002,2021-11-09,15:02:14,,,150483 ,"['', '']","['', '']",23 ,,,"['1020', '1020', '1020', '1021', '1021', '1021', '1023', '1025', '1022', '1022', '1022', '1024', '1026', '1680', '2120', '2121', '2122', '2123', '2125', '2124', '2140', '2141', '2142 ']",,"['3200', '2260', '4060', '3200', '2260', '4060', '2260', '2260', '3200', '2260', '4060', '2260', '2260', '2300', '2280', '2280', '2280', '2280', '2280', '2280', '2280', '2280', '2280 ']",0,,2021-11-09 15:02:14
221002,2021-11-09,15:02:14,,,150482 ,"['', '']","['', '']",23 ,,,"['1020', '1020', '1020', '1021', '1021', '1021', '1023', '1025', '1022', '1022', '1022', '1024', '1026', '1680', '2120', '2121', '2122', '2123', '2125', '2124', '2140', '2141', '2142 ']",,"['3200', '2260', '4060', '3200', '2260', '4060', '2260', '2260', '3200', '2260', '4060', '2260', '2260', '2300', '2280', '2280', '2280', '2280', '2280', '2280', '2280', '2280', '2280 ']",0,,2021-11-09 15:02:14
221002,2021-11-09,15:02:14,,,147469 ,"['', '']","['', '']",23 ,,,"['1020', '1020', '1020', '1021', '1021', '1021', '1023', '1025', '1022', '1022', '1022', '1024', '1026', '1680', '2120', '2121', '2122', '2123', '2125', '2124', '2140', '2141', '2142 ']",,"['3200', '2260', '4060', '3200', '2260', '4060', '2260', '2260', '3200', '2260', '4060', '2260', '2260', '2300', '2280', '2280', '2280', '2280', '2280', '2280', '2280', '2280', '2280 ']",0,,2021-11-09 15:02:14
221002,2021-11-09,15:02:14,,,147467 ,"['', '']","['', '']",23 ,,,"['1020', '1020', '1020', '1021', '1021', '1021', '1023', '1025', '1022', '1022', '1022', '1024', '1026', '1680', '2120', '2121', '2122', '2123', '2125', '2124', '2140', '2141', '2142 ']",,"['3200', '2260', '4060', '3200', '2260', '4060', '2260', '2260', '3200', '2260', '4060', '2260', '2260', '2300', '2280', '2280', '2280', '2280', '2280', '2280', '2280', '2280', '2280 ']",0,,2021-11-09 15:02:14
221002,2021-11-09,15:02:14,,,147466 ,"['', '']","['', '']",23 ,,,"['1020', '1020', '1020', '1021', '1021', '1021', '1023', '1025', '1022', '1022', '1022', '1024', '1026', '1680', '2120', '2121', '2122', '2123', '2125', '2124', '2140', '2141', '2142 ']",,"['3200', '2260', '4060', '3200', '2260', '4060', '2260', '2260', '3200', '2260', '4060', '2260', '2260', '2300', '2280', '2280', '2280', '2280', '2280', '2280', '2280', '2280', '2280 ']",0,,2021-11-09 15:02:14
221002,2021-11-09,15:02:14,,,145538 ,"['', '']","['', '']",23 ,,,"['1020', '1020', '1020', '1021', '1021', '1021', '1023', '1025', '1022', '1022', '1022', '1024', '1026', '1680', '2120', '2121', '2122', '2123', '2125', '2124', '2140', '2141', '2142 ']",,"['3200', '2260', '4060', '3200', '2260', '4060', '2260', '2260', '3200', '2260', '4060', '2260', '2260', '2300', '2280', '2280', '2280', '2280', '2280', '2280', '2280', '2280', '2280 ']",0,,2021-11-09 15:02:14
221002,2021-11-09,15:02:14,,,145536 ,"['', '']","['', '']",23 ,,,"['1020', '1020', '1020', '1021', '1021', '1021', '1023', '1025', '1022', '1022', '1022', '1024', '1026', '1680', '2120', '2121', '2122', '2123', '2125', '2124', '2140', '2141', '2142 ']",,"['3200', '2260', '4060', '3200', '2260', '4060', '2260', '2260', '3200', '2260', '4060', '2260', '2260', '2300', '2280', '2280', '2280', '2280', '2280', '2280', '2280', '2280', '2280 ']",0,,2021-11-09 15:02:14
221002,2021-11-09,15:02:14,,,151730 ,"['', '']","['', '']",23 ,,,"['1020', '1020', '1020', '1021', '1021', '1021', '1023', '1025', '1022', '1022', '1022', '1024', '1026', '1680', '2120', '2121', '2122', '2123', '2125', '2124', '2140', '2141', '2142 ']",,"['3200', '2260', '4060', '3200', '2260', '4060', '2260', '2260', '3200', '2260', '4060', '2260', '2260', '2300', '2280', '2280', '2280', '2280', '2280', '2280', '2280', '2280', '2280 ']",0,,2021-11-09 15:02:14
221002,2021-11-09,15:02:14,,,147465 ,"['', '']","['', '']",23 ,,,"['1020', '1020', '1020', '1021', '1021', '1021', '1023', '1025', '1022', '1022', '1022', '1024', '1026', '1680', '2120', '2121', '2122', '2123', '2125', '2124', '2140', '2141', '2142 ']",,"['3200', '2260', '4060', '3200', '2260', '4060', '2260', '2260', '3200', '2260', '4060', '2260', '2260', '2300', '2280', '2280', '2280', '2280', '2280', '2280', '2280', '2280', '2280 ']",0,,2021-11-09 15:02:14
221002,2021-11-09,15:02:15,,,147471 ,"['', '']","['', '']",23 ,,,"['1020', '1020', '1020', '1021', '1021', '1021', '1023', '1025', '1022', '1022', '1022', '1024', '1026', '1680', '2120', '2121', '2122', '2123', '2125', '2124', '2140', '2141', '2142 ']",,"['3200', '2260', '4060', '3200', '2260', '4060', '2260', '2260', '3200', '2260', '4060', '2260', '2260', '2300', '2280', '2280', '2280', '2280', '2280', '2280', '2280', '2280', '2280 ']",0,,2021-11-09 15:02:15
221002,2021-11-09,15:02:15,,,150485 ,"['', '']","['', '']",23 ,,,"['1020', '1020', '1020', '1021', '1021', '1021', '1023', '1025', '1022', '1022', '1022', '1024', '1026', '1680', '2120', '2121', '2122', '2123', '2125', '2124', '2140', '2141', '2142 ']",,"['3200', '2260', '4060', '3200', '2260', '4060', '2260', '2260', '3200', '2260', '4060', '2260', '2260', '2300', '2280', '2280', '2280', '2280', '2280', '2280', '2280', '2280', '2280 ']",0,,2021-11-09 15:02:15
221002,2021-11-09,15:02:15,,,150487 ,"['', '']","['', '']",23 ,,,"['1020', '1020', '1020', '1021', '1021', '1021', '1023', '1025', '1022', '1022', '1022', '1024', '1026', '1680', '2120', '2121', '2122', '2123', '2125', '2124', '2140', '2141', '2142 ']",,"['3200', '2260', '4060', '3200', '2260', '4060', '2260', '2260', '3200', '2260', '4060', '2260', '2260', '2300', '2280', '2280', '2280', '2280', '2280', '2280', '2280', '2280', '2280 ']",0,,2021-11-09 15:02:15
221002,2021-11-09,15:02:15,,,150488 ,"['', '']","['', '']",23 ,,,"['1020', '1020', '1020', '1021', '1021', '1021', '1023', '1025', '1022', '1022', '1022', '1024', '1026', '1680', '2120', '2121', '2122', '2123', '2125', '2124', '2140', '2141', '2142 ']",,"['3200', '2260', '4060', '3200', '2260', '4060', '2260', '2260', '3200', '2260', '4060', '2260', '2260', '2300', '2280', '2280', '2280', '2280', '2280', '2280', '2280', '2280', '2280 ']",0,,2021-11-09 15:02:15
221002,2021-11-09,15:02:16,122905R0004,12290-5R0-004 ,,"['', '']","['', '']",,,0 ,"['', '']",0,"['', '']",,,2021-11-09 15:02:16
219008,2021-11-09,15:02:17,10417-0013,,,"['10417', '0013', '', ' ']","['90340', '1', 'ﾄﾖﾀ', '131', 'ｸﾗｳﾝ ｴｽﾃｰﾄ 2500 DOHCﾀｰﾎﾞ', '10417', '0009-0016', 'GH-JZS171W', '9912', '0312', '1JZGTE', '2500']",,,,"['', '']",,"['', '']",,,2021-11-09 15:02:17
61160301,2021-11-09,15:02:20,11751HA003,11751HA003 ,,"['', '']","['', '']",,,,"['', '']",,"['', '']",,11751HA003,2021-11-09 15:02:20
61950901,2021-11-09,15:02:24,1518887402,1518887402 ,,"['', '']","['', '']",,,0 ,"['', '']",0,"['', '']",,,2021-11-09 15:02:24
61950901,2021-11-09,15:02:24,1518887402,1518887402 ,,"['', '']","['', '']",,,,"['', '']",,"['', '']",,1518887402,2021-11-09 15:02:24
219008,2021-11-09,15:02:31,,,90340 ,"['', '']","['', '']",2 ,,,"['6300', '6320 ']",,"['1040', '1040 ']",0,,2021-11-09 15:02:31
61160301,2021-11-09,15:02:32,11751HA003,11751-HA003 ,,"['', '']","['', '']",,,,"['', '']",,"['', '']",,11751HA003,2021-11-09 15:02:32
221002,2021-11-09,15:02:32,122905R0004,12290-5R0-004 ,,"['', '']","['', '']",,,0 ,"['', '']",0,"['', '']",,,2021-11-09 15:02:32
61160301,2021-11-09,15:02:32,11751HA003,11751-HA003 ,,"['', '']","['', '']",,,,"['', '']",,"['', '']",,11751HA003,2021-11-09 15:02:32
61160301,2021-11-09,15:02:33,11751HA003,11751-HA003 ,,"['', '']","['', '']",,,,"['', '']",,"['', '']",,11751HA003,2021-11-09 15:02:33
61950901,2021-11-09,15:02:39,1518887401,1518887401 ,,"['', '']","['', '']",,,,"['', '']",,"['', '']",,1518887401,2021-11-09 15:02:39
61385001,2021-11-09,15:02:44,3370550F11,3370550F11 ,,"['', '']","['', '']",,,,"['', '']",,"['', '']",,3370550F11,2021-11-09 15:02:44
61385001,2021-11-09,15:02:44,3370550F11,3370550F11 ,,"['', '']","['', '']",,,0 ,"['', '']",0,"['', '']",,,2021-11-09 15:02:44
61371904,2021-11-09,15:02:45,12615-0005,,,"['12615', '0005', '', ' ']","['116055', '2', '日産', '91', 'ﾑﾗｰﾉ 3500 DOHC', '12615', '0001 0002 0004-0006 0008', 'CBA-PZ50', '0409', '0809', 'VQ35DE', '3500']",,,,"['', '']",,"['', '']",,,2021-11-09 15:02:45
61950901,2021-11-09,15:02:49,1518887403,1518887403 ,,"['', '']","['', '']",,,,"['', '']",,"['', '']",,1518887403,2021-11-09 15:02:49
61950901,2021-11-09,15:02:49,1518887403,1518887403 ,,"['', '']","['', '']",,,0 ,"['', '']",0,"['', '']",,,2021-11-09 15:02:49
61371904,2021-11-09,15:03:01,,,116055 ,"['', '']","['', '']",42 ,,,"['3360', '3360', '3360', '3361', '3361', '3361', '3362', '3362', '3362', '3363', '3363', '3363', '3364', '3364', '3364', '3365', '3365', '3365', '3366', '3366', '3366', '3380', '3380', '3380', '3381', '3381', '3381', '3382', '3382', '3382', '3383', '3383', '3383', '3384', '3384', '3384', '3385', '3385', '3385', '3386', '3386', '3386 ']",,"['2800', '2820', '4340', '2800', '2820', '4340', '2800', '2820', '4340', '2800', '2820', '4340', '2800', '2820', '4340', '2800', '2820', '4340', '2800', '2820', '4340', '2800', '2820', '4340', '2800', '2820', '4340', '2800', '2820', '4340', '2800', '2820', '4340', '2800', '2820', '4340', '2800', '2820', '4340', '2800', '2820', '4340 ']",0,,2021-11-09 15:03:01
61385001,2021-11-09,15:03:23,06930-0010,,,"['06930', '0010', '', ' ']","['46611', '8', 'ｽｽﾞｷ', '11', 'ｷｬﾘｰ 660 ﾊﾞﾝ', '6930', '0010', 'V-DF51V', '9109', '9311', 'F6A', '660']",,,,"['', '']",,"['', '']",,,2021-11-09 15:03:23
61385001,2021-11-09,15:03:33,,,46611 ,"['', '']","['', '']",9 ,,,"['2120', '2121', '2122', '2123', '2125', '2124', '2140', '2141', '2142 ']",,"['2280', '2280', '2280', '2280', '2280', '2280', '2280', '2280', '2280 ']",0,,2021-11-09 15:03:33
219008,2021-11-09,15:04:06,ZM6,,,"['', '', 'ZM6', ' ']",[''],,,,"['', '']",,"['', '']",,,2021-11-09 15:04:06
610AK301,2021-11-09,15:05:43,09190-0174,,,"['09190', '0174', '', ' ']","['86246', '8', 'ｽｽﾞｷ', '7', 'ｱﾙﾄ ﾜｰｸｽ 660 DOHC ﾀｰﾎﾞ', '9190', '0174', 'GF-HA22S', '9810', '9910', 'K6AT', '660']",,,,"['', '']",,"['', '']",,,2021-11-09 15:05:43
610AK301,2021-11-09,15:05:46,09190-0174,,,"['09190', '0174', '', ' ']","['86246', '8', 'ｽｽﾞｷ', '7', 'ｱﾙﾄ ﾜｰｸｽ 660 DOHC ﾀｰﾎﾞ', '9190', '0174', 'GF-HA22S', '9810', '9910', 'K6AT', '660']",,,,"['', '']",,"['', '']",,,2021-11-09 15:05:46
610AK301,2021-11-09,15:05:58,T10,T10 ,,"['', '']","['', '']",,,0 ,"['', '']",0,"['', '']",,,2021-11-09 15:05:58
610AK301,2021-11-09,15:05:58,T16,T16 ,,"['', '']","['', '']",,,0 ,"['', '']",0,"['', '']",,,2021-11-09 15:05:58
610AK301,2021-11-09,15:05:58,T16,T16 ,,"['', '']","['', '']",,,0 ,"['', '']",0,"['', '']",,,2021-11-09 15:05:58
610AK301,2021-11-09,15:05:58,S25W,S25W ,,"['', '']","['', '']",,,0 ,"['', '']",0,"['', '']",,,2021-11-09 15:05:58
610AK301,2021-11-09,15:05:58,T16,T16 ,,"['', '']","['', '']",,,0 ,"['', '']",0,"['', '']",,,2021-11-09 15:05:58
610AK301,2021-11-09,15:05:58,T10,T10 ,,"['', '']","['', '']",,,0 ,"['', '']",0,"['', '']",,,2021-11-09 15:05:58
610AK301,2021-11-09,15:05:58,T10,T10 ,,"['', '']","['', '']",,,0 ,"['', '']",0,"['', '']",,,2021-11-09 15:05:58
610AK301,2021-11-09,15:05:58,H3A,H3A ,,"['', '']","['', '']",,,0 ,"['', '']",0,"['', '']",,,2021-11-09 15:05:58
610AK301,2021-11-09,15:05:58,H4,H4 ,,"['', '']","['', '']",,,0 ,"['', '']",0,"['', '']",,,2021-11-09 15:05:58
610AK301,2021-11-09,15:05:58,T10,T10 ,,"['', '']","['', '']",,,0 ,"['', '']",0,"['', '']",,,2021-11-09 15:05:58
610AK301,2021-11-09,15:05:58,,,86246 ,"['', '']","['', '']",16 ,,,"['6782', '6783', '6784', '6785', '6786', '6787', '6788', '6789', '6790', '6791', '6792', '6793', '6794', '6795', '6796', '6797 ']",,"['0120', '0120', '0120', '0120', '0120', '0120', '0120', '0120', '0120', '0120', '0120', '0120', '0120', '0120', '0120', '0120 ']",0,,2021-11-09 15:05:58
610AK301,2021-11-09,15:05:58,,,86246 ,"['', '']","['', '']",100 ,,,"['6790', '6791', '6792', '6793', '6794', '6795', '6796', '6797', '6780', '6781', '6782', '6783', '6784', '6785', '6786', '6787', '6788', '6789', '6790', '6791', '6792', '6793', '6794', '6795', '6796', '6797', '6780', '6781', '6782', '6783', '6784', '6785', '6786', '6787', '6788', '6789', '6790', '6791', '6792', '6793', '6794', '6795', '6796', '6797', '6780', '6781', '6782', '6783', '6784', '6785', '6786', '6787', '6788', '6789', '6790', '6791', '6792', '6793', '6794', '6795', '6796', '6797', '6780', '6781', '6782', '6783', '6784', '6785', '6786', '6787', '6788', '6789', '6790', '6791', '6792', '6793', '6794', '6795', '6796', '6797', '6780', '6781', '6782', '6783', '6784', '6785', '6786', '6787', '6788', '6789', '6790', '6791', '6792', '6793', '6794', '6795', '6796', '6797', '6780', '6781 ']",,"['0060', '0060', '0060', '0060', '0060', '0060', '0060', '0060', '0070', '0070', '0070', '0070', '0070', '0070', '0070', '0070', '0070', '0070', '0070', '0070', '0070', '0070', '0070', '0070', '0070', '0070', '0080', '0080', '0080', '0080', '0080', '0080', '0080', '0080', '0080', '0080', '0080', '0080', '0080', '0080', '0080', '0080', '0080', '0080', '0090', '0090', '0090', '0090', '0090', '0090', '0090', '0090', '0090', '0090', '0090', '0090', '0090', '0090', '0090', '0090', '0090', '0090', '0100', '0100', '0100', '0100', '0100', '0100', '0100', '0100', '0100', '0100', '0100', '0100', '0100', '0100', '0100', '0100', '0100', '0100', '0110', '0110', '0110', '0110', '0110', '0110', '0110', '0110', '0110', '0110', '0110', '0110', '0110', '0110', '0110', '0110', '0110', '0110', '0120', '0120 ']",0,,2021-11-09 15:05:58
610AK301,2021-11-09,15:05:58,,,86246 ,"['', '']","['', '']",100 ,,,"['6780', '6781', '6782', '6783', '6784', '6785', '6786', '6787', '6788', '6789', '6790', '6791', '6792', '6793', '6794', '6795', '6796', '6797', '6780', '6781', '6782', '6783', '6784', '6785', '6786', '6787', '6788', '6789', '6790', '6791', '6792', '6793', '6794', '6795', '6796', '6797', '6780', '6781', '6782', '6783', '6784', '6785', '6786', '6787', '6788', '6789', '6790', '6791', '6792', '6793', '6794', '6795', '6796', '6797', '6780', '6781', '6782', '6783', '6784', '6785', '6786', '6787', '6788', '6789', '6790', '6791', '6792', '6793', '6794', '6795', '6796', '6797', '6780', '6781', '6782', '6783', '6784', '6785', '6786', '6787', '6788', '6789', '6790', '6791', '6792', '6793', '6794', '6795', '6796', '6797', '6780', '6781', '6782', '6783', '6784', '6785', '6786', '6787', '6788', '6789 ']",,"['0010', '0010', '0010', '0010', '0010', '0010', '0010', '0010', '0010', '0010', '0010', '0010', '0010', '0010', '0010', '0010', '0010', '0010', '0020', '0020', '0020', '0020', '0020', '0020', '0020', '0020', '0020', '0020', '0020', '0020', '0020', '0020', '0020', '0020', '0020', '0020', '0030', '0030', '0030', '0030', '0030', '0030', '0030', '0030', '0030', '0030', '0030', '0030', '0030', '0030', '0030', '0030', '0030', '0030', '0040', '0040', '0040', '0040', '0040', '0040', '0040', '0040', '0040', '0040', '0040', '0040', '0040', '0040', '0040', '0040', '0040', '0040', '0050', '0050', '0050', '0050', '0050', '0050', '0050', '0050', '0050', '0050', '0050', '0050', '0050', '0050', '0050', '0050', '0050', '0050', '0060', '0060', '0060', '0060', '0060', '0060', '0060', '0060', '0060', '0060 ']",0,,2021-11-09 15:05:58
610AK301,2021-11-09,15:05:58,S25U,S25U ,,"['', '']","['', '']",,,0 ,"['', '']",0,"['', '']",,,2021-11-09 15:05:58
610AK301,2021-11-09,15:06:06,H3A,H3A ,,"['', '']","['', '']",,,,"['', '']",,"['', '']",,H3A,2021-11-09 15:06:06
610AK301,2021-11-09,15:06:31,T10,T10 ,,"['', '']","['', '']",,,,"['', '']",,"['', '']",,T10,2021-11-09 15:06:31
193015,2021-11-09,15:07:03,WK503,WK503 ,,"['', '']","['', '']",, ,,"['', '']",,"['', '']",,WK503,2021-11-09 15:07:03
193015,2021-11-09,15:07:03,WK503,WK503 ,,"['', '']","['', '']",,,0 ,"['', '']",0,"['', '']",,,2021-11-09 15:07:03
221002,2021-11-09,15:07:49,122905R0004,12290-5R0-004 ,,"['', '']","['', '']",,,0 ,"['', '']",0,"['', '']",,,2021-11-09 15:07:49
61989002,2021-11-09,15:09:49,A27,A27 ,,"['', '']","['', '']",,,,"['', '']",,"['', '']",,A27,2021-11-09 15:09:49
221002,2021-11-09,15:11:40,SD29T,,,"['', '', 'SD29T', ' ']","['24455', '4', 'ﾏﾂﾀﾞ', '8', 'ﾌﾞﾛｰﾆｨ2200DSL', '4956', '0001 0003', 'N-SD29T', '8401', '8607', 'R2', '2200']",,,,"['', '']",,"['', '']",,,2021-11-09 15:11:40
61989002,2021-11-09,15:11:49,A27,A27 ,,"['', '']","['', '']",,,,"['', '']",,"['', '']",,A27,2021-11-09 15:11:49
221002,2021-11-09,15:11:54,,,24459 ,"['', '']","['', '']",2 ,,,"['6300', '6320 ']",,"['1040', '1040 ']",0,,2021-11-09 15:11:54
221002,2021-11-09,15:11:54,,,24458 ,"['', '']","['', '']",2 ,,,"['6300', '6320 ']",,"['1040', '1040 ']",0,,2021-11-09 15:11:54
221002,2021-11-09,15:11:54,,,24455 ,"['', '']","['', '']",2 ,,,"['6300', '6320 ']",,"['1040', '1040 ']",0,,2021-11-09 15:11:54
221002,2021-11-09,15:11:54,,,24456 ,"['', '']","['', '']",2 ,,,"['6300', '6320 ']",,"['1040', '1040 ']",0,,2021-11-09 15:11:54
221002,2021-11-09,15:11:54,,,24457 ,"['', '']","['', '']",2 ,,,"['6300', '6320 ']",,"['1040', '1040 ']",0,,2021-11-09 15:11:54
221002,2021-11-09,15:11:55,,,41755 ,"['', '']","['', '']",2 ,,,"['6300', '6320 ']",,"['1040', '1040 ']",0,,2021-11-09 15:11:55
221002,2021-11-09,15:11:55,,,32970 ,"['', '']","['', '']",2 ,,,"['6300', '6320 ']",,"['1040', '1040 ']",0,,2021-11-09 15:11:55
221002,2021-11-09,15:11:55,,,32976 ,"['', '']","['', '']",2 ,,,"['6300', '6320 ']",,"['1040', '1040 ']",0,,2021-11-09 15:11:55
221002,2021-11-09,15:11:55,,,32975 ,"['', '']","['', '']",2 ,,,"['6300', '6320 ']",,"['1040', '1040 ']",0,,2021-11-09 15:11:55
221002,2021-11-09,15:11:55,,,32974 ,"['', '']","['', '']",2 ,,,"['6300', '6320 ']",,"['1040', '1040 ']",0,,2021-11-09 15:11:55
221002,2021-11-09,15:11:55,,,32973 ,"['', '']","['', '']",2 ,,,"['6300', '6320 ']",,"['1040', '1040 ']",0,,2021-11-09 15:11:55
221002,2021-11-09,15:11:55,,,32972 ,"['', '']","['', '']",2 ,,,"['6300', '6320 ']",,"['1040', '1040 ']",0,,2021-11-09 15:11:55
221002,2021-11-09,15:11:55,,,32971 ,"['', '']","['', '']",2 ,,,"['6300', '6320 ']",,"['1040', '1040 ']",0,,2021-11-09 15:11:55
221002,2021-11-09,15:11:55,,,32969 ,"['', '']","['', '']",2 ,,,"['6300', '6320 ']",,"['1040', '1040 ']",0,,2021-11-09 15:11:55
221002,2021-11-09,15:11:55,,,41754 ,"['', '']","['', '']",2 ,,,"['6300', '6320 ']",,"['1040', '1040 ']",0,,2021-11-09 15:11:55
221002,2021-11-09,15:11:55,,,32967 ,"['', '']","['', '']",2 ,,,"['6300', '6320 ']",,"['1040', '1040 ']",0,,2021-11-09 15:11:55
221002,2021-11-09,15:11:55,,,24460 ,"['', '']","['', '']",2 ,,,"['6300', '6320 ']",,"['1040', '1040 ']",0,,2021-11-09 15:11:55
221002,2021-11-09,15:11:55,,,24461 ,"['', '']","['', '']",2 ,,,"['6300', '6320 ']",,"['1040', '1040 ']",0,,2021-11-09 15:11:55
221002,2021-11-09,15:11:55,,,24462 ,"['', '']","['', '']",2 ,,,"['6300', '6320 ']",,"['1040', '1040 ']",0,,2021-11-09 15:11:55
221002,2021-11-09,15:11:55,,,24463 ,"['', '']","['', '']",2 ,,,"['6300', '6320 ']",,"['1040', '1040 ']",0,,2021-11-09 15:11:55
221002,2021-11-09,15:11:55,,,32968 ,"['', '']","['', '']",2 ,,,"['6300', '6320 ']",,"['1040', '1040 ']",0,,2021-11-09 15:11:55
221002,2021-11-09,15:11:55,,,24465 ,"['', '']","['', '']",2 ,,,"['6300', '6320 ']",,"['1040', '1040 ']",0,,2021-11-09 15:11:55
221002,2021-11-09,15:11:55,,,24466 ,"['', '']","['', '']",2 ,,,"['6300', '6320 ']",,"['1040', '1040 ']",0,,2021-11-09 15:11:55
221002,2021-11-09,15:11:55,,,24467 ,"['', '']","['', '']",2 ,,,"['6300', '6320 ']",,"['1040', '1040 ']",0,,2021-11-09 15:11:55
221002,2021-11-09,15:11:55,,,24468 ,"['', '']","['', '']",2 ,,,"['6300', '6320 ']",,"['1040', '1040 ']",0,,2021-11-09 15:11:55
221002,2021-11-09,15:11:55,,,24464 ,"['', '']","['', '']",2 ,,,"['6300', '6320 ']",,"['1040', '1040 ']",0,,2021-11-09 15:11:55
221002,2021-11-09,15:11:56,,,81779 ,"['', '']","['', '']",2 ,,,"['6300', '6320 ']",,"['1040', '1040 ']",0,,2021-11-09 15:11:56
